asin,date,forecast
B08B43ZRPD,2026-03-26,2.158763221191441
B08B43ZRPD,2026-03-27,1.9474849954970572
B08B43ZRPD,2026-03-28,1.873733162569623
B08B43ZRPD,2026-03-29,2.1893759662111516
B08B43ZRPD,2026-03-30,2.098642875853315
B08B43ZRPD,2026-03-31,2.1018395155273657
B08B44H3DY,2026-03-02,1.1807657720066442
B08B44H3DY,2026-03-03,1.2190449745817935
B08B44H3DY,2026-03-04,1.1555584430559123
B08B44H3DY,2026-03-05,1.160951657074225
B08B44H3DY,2026-03-06,1.1280991895211703
B08B44H3DY,2026-03-07,1.1215116316094507
B08B44H3DY,2026-03-08,1.0566861789387534
B08B44H3DY,2026-03-09,1.1198657331860622
B08B44H3DY,2026-03-10,1.162538451382552
B08B44H3DY,2026-03-11,1.1605274996816541
B08B44H3DY,2026-03-12,1.1580924249581106
B08B44H3DY,2026-03-13,1.1161221581305953
B08B44H3DY,2026-03-14,1.1027454997960286
B08B44H3DY,2026-03-15,1.0492195269550175
B08B44H3DY,2026-03-16,1.1024477328809539
B08B44H3DY,2026-03-17,1.1053555209958421
B08B44H3DY,2026-03-18,1.079307971120123
B08B44H3DY,2026-03-19,1.094301358735945
B08B44H3DY,2026-03-20,1.0257101873925332
B08B44H3DY,2026-03-21,1.0468751166207029
B08B44H3DY,2026-03-22,1.014135465023369
B08B44H3DY,2026-03-23,1.0964282951204773
B08B44H3DY,2026-03-24,1.1108985126038615
B08B44H3DY,2026-03-25,1.1321487978120868
B08B44H3DY,2026-03-26,1.0818363521222774
B08B44H3DY,2026-03-27,1.0168646516785242
B08B44H3DY,2026-03-28,1.020786305717197
B08B44H3DY,2026-03-29,1.0762753464955754
B08B44H3DY,2026-03-30,1.203803303803301
B08B44H3DY,2026-03-31,1.1917567970418605
B08B44QBHS,2026-03-02,0.07794784856922478
B08B44QBHS,2026-03-03,0.15164763923891875
B08B44QBHS,2026-03-04,0.14444178377335765
B08B44QBHS,2026-03-05,0.15856484199472018
B08B44QBHS,2026-03-06,0.15804268275273764
B08B44QBHS,2026-03-07,0.1650404317342704
B08B44QBHS,2026-03-08,0.16636819157985003
B08B44QBHS,2026-03-09,0.166295401691706
B08B44QBHS,2026-03-10,0.19926353278188497
B08B44QBHS,2026-03-11,0.1819540954247489
B08B44QBHS,2026-03-12,0.2236846198478804
B08B44QBHS,2026-03-13,0.2250127592807194
B08B44QBHS,2026-03-14,0.229633883974045
B08B44QBHS,2026-03-15,0.22687001410796467
B08B44QBHS,2026-03-16,0.22655853973972567
B08B44QBHS,2026-03-17,0.24822106575674305
B08B44QBHS,2026-03-18,0.22495112823336846
B08B44QBHS,2026-03-19,0.22062266306353748
B08B44QBHS,2026-03-20,0.21826718968140507
B08B44QBHS,2026-03-21,0.21615300867374734
B08B44QBHS,2026-03-22,0.22890000045463715
B08B44QBHS,2026-03-23,0.21679332035704965
B08B44QBHS,2026-03-24,0.22999739560343377
B08B44QBHS,2026-03-25,0.21672600968319974
B08B44QBHS,2026-03-26,0.21440440097189647
B08B44QBHS,2026-03-27,0.21461818367406998
B08B44QBHS,2026-03-28,0.21938406552805598
B08B44QBHS,2026-03-29,0.21693098847573525
B08B44QBHS,2026-03-30,0.22372420043583904
B08B44QBHS,2026-03-31,0.23864923869491633
B08B44SHQS,2026-03-02,2.491219765929426
B08B44SHQS,2026-03-03,2.1621255563842587
B08B44SHQS,2026-03-04,2.092024715620398
B08B44SHQS,2026-03-05,2.022817003650842
B08B44SHQS,2026-03-06,2.0832419807330966
B08B44SHQS,2026-03-07,1.9677276652411773
B08B44SHQS,2026-03-08,2.071503921326627
B08B44SHQS,2026-03-09,2.0408522127151514
B08B44SHQS,2026-03-10,2.050789752411845
B08B44SHQS,2026-03-11,1.960770352845535
B08B44SHQS,2026-03-12,1.90025405552548
B08B44SHQS,2026-03-13,1.8657981693807508
B08B44SHQS,2026-03-14,1.7854055178842256
B08B44SHQS,2026-03-15,1.7773360154283782
B08B44SHQS,2026-03-16,1.800869551075203
B08B44SHQS,2026-03-17,1.7952182761131183
B08B44SHQS,2026-03-18,1.5923776695641618
B08B44SHQS,2026-03-19,1.6001334160391656
B08B44SHQS,2026-03-20,1.526411602735082
B08B44SHQS,2026-03-21,1.5268376626641944
B08B44SHQS,2026-03-22,1.4940711884445272
B08B44SHQS,2026-03-23,1.6257975069404258
B08B44SHQS,2026-03-24,1.6555391746836658
B08B44SHQS,2026-03-25,1.5923463148594512
B08B44SHQS,2026-03-26,1.6171973801968247
B08B44SHQS,2026-03-27,1.521522852653893
B08B44SHQS,2026-03-28,1.5331321300390566
B08B44SHQS,2026-03-29,1.603293340412327
B08B44SHQS,2026-03-30,1.64795658266755
B08B44SHQS,2026-03-31,1.6122138192376698
B08B45BKBD,2026-03-02,0.8860092276221682
B08B45BKBD,2026-03-03,0.8070835659781457
B08B45BKBD,2026-03-04,0.7412325912467261
B08B45BKBD,2026-03-05,0.7084068812490456
B08B45BKBD,2026-03-06,0.7004594806080396
B08B45BKBD,2026-03-07,0.7286531525642613
B08B45BKBD,2026-03-08,0.7317003348578243
B08B45BKBD,2026-03-09,0.6869119024670589
B08B45BKBD,2026-03-10,0.776997442966065
B08B45BKBD,2026-03-11,0.7644641590842385
B08B45BKBD,2026-03-12,0.76640547140977
B08B45BKBD,2026-03-13,0.7487486778579845
B08B45BKBD,2026-03-14,0.6949864814334138
B08B45BKBD,2026-03-15,0.6552190928572479
B08B45BKBD,2026-03-16,0.6374578425122147
B08B45BKBD,2026-03-17,0.6793509053592158
B08B45BKBD,2026-03-18,0.6597078321842381
B08B45BKBD,2026-03-19,0.6075575361279993
B08B45BKBD,2026-03-20,0.5817484109515014
B08B45BKBD,2026-03-21,0.598389970296883
B08B45BKBD,2026-03-22,0.5669115992830329
B08B45BKBD,2026-03-23,0.5931607497100945
B08B45BKBD,2026-03-24,0.5990392876033898
B08B45BKBD,2026-03-25,0.6074293648382926
B08B45BKBD,2026-03-26,0.6170768139919062
B08B45BKBD,2026-03-27,0.5709575796002849
B08B45BKBD,2026-03-28,0.536867911974037
B08B45BKBD,2026-03-29,0.5697511856777485
B08B45BKBD,2026-03-30,0.5665483676903672
B08B45BKBD,2026-03-31,0.6525692670949663
B08B45HVTV,2026-03-02,0.30799647194661844
B08B45HVTV,2026-03-03,0.3399068581131314
B08B45HVTV,2026-03-04,0.36005583574379124
B08B45HVTV,2026-03-05,0.3748596789224469
B08B45HVTV,2026-03-06,0.397611471123421
B08B45HVTV,2026-03-07,0.37626657663025326
B08B45HVTV,2026-03-08,0.39681471805865576
B08B45HVTV,2026-03-09,0.3884068791413383
B08B45HVTV,2026-03-10,0.3806509438520494
B08B45HVTV,2026-03-11,0.37665081184285815
B08B45HVTV,2026-03-12,0.34470168777195603
B08B45HVTV,2026-03-13,0.35544191364052174
B08B45HVTV,2026-03-14,0.2941200773538419
B08B45HVTV,2026-03-15,0.3272819793557678
B08B45HVTV,2026-03-16,0.3052739449027088
B08B45HVTV,2026-03-17,0.29075798511193407
B08B45HVTV,2026-03-18,0.3241071663047281
B08B45HVTV,2026-03-19,0.27056163527211796
B08B45HVTV,2026-03-20,0.2998031577801261
B08B45HVTV,2026-03-21,0.238918927941278
B08B45HVTV,2026-03-22,0.2853138018090579
B08B45HVTV,2026-03-23,0.28875075604950873
B08B45HVTV,2026-03-24,0.28749822191546137
B08B45HVTV,2026-03-25,0.33352617312406985
B08B45HVTV,2026-03-26,0.33980018083642455
B08B45HVTV,2026-03-27,0.3426451978097838
B08B45HVTV,2026-03-28,0.3260735226119068
B08B45HVTV,2026-03-29,0.3224317022322409
B08B45HVTV,2026-03-30,0.36017104758454244
B08B45HVTV,2026-03-31,0.3376371678361299
B08B45Q4SQ,2026-03-02,1.8453115303313201
B08B45Q4SQ,2026-03-03,1.6059688267809584
B08B45Q4SQ,2026-03-04,1.548749236565174
B08B45Q4SQ,2026-03-05,1.5041444951427116
B08B45Q4SQ,2026-03-06,1.4660424211916931
B08B45Q4SQ,2026-03-07,1.4864882452983301
B08B45Q4SQ,2026-03-08,1.4755531002039135
B08B45Q4SQ,2026-03-09,1.5236462617005286
B08B45Q4SQ,2026-03-10,1.466269618989068
B08B45Q4SQ,2026-03-11,1.371392621151005
B08B45Q4SQ,2026-03-12,1.3204536287267081
B08B45Q4SQ,2026-03-13,1.2792060779781165
B08B45Q4SQ,2026-03-14,1.3144290742747737
B08B45Q4SQ,2026-03-15,1.3166811442419075
B08B45Q4SQ,2026-03-16,1.3530378800081257
B08B45Q4SQ,2026-03-17,1.2948454666424414
B08B45Q4SQ,2026-03-18,1.1952063668859196
B08B45Q4SQ,2026-03-19,1.1606032678885871
B08B45Q4SQ,2026-03-20,1.1490992989685604
B08B45Q4SQ,2026-03-21,1.2027555087609703
B08B45Q4SQ,2026-03-22,1.238682178522147
B08B45Q4SQ,2026-03-23,1.3924186711988256
B08B45Q4SQ,2026-03-24,1.3335013773415747
B08B45Q4SQ,2026-03-25,1.2580313951964865
B08B45Q4SQ,2026-03-26,1.2110757614963084
B08B45Q4SQ,2026-03-27,1.1526956345431834
B08B45Q4SQ,2026-03-28,1.2181216561877724
B08B45Q4SQ,2026-03-29,1.2271223979316146
B08B45Q4SQ,2026-03-30,1.3310495028563056
B08B45Q4SQ,2026-03-31,1.2814012299183435
B08B46LPFS,2026-03-02,1.4197914094744668
B08B46LPFS,2026-03-03,1.4907855601526363
B08B46LPFS,2026-03-04,1.3798253785275338
B08B46LPFS,2026-03-05,1.3599551814081885
B08B46LPFS,2026-03-06,1.3487420469001623
B08B46LPFS,2026-03-07,1.309627369086144
B08B46LPFS,2026-03-08,1.3869340023417853
B08B46LPFS,2026-03-09,1.3468496460177246
B08B46LPFS,2026-03-10,1.3080469428761268
B08B46LPFS,2026-03-11,1.3191038287976562
B08B46LPFS,2026-03-12,1.277306481312813
B08B46LPFS,2026-03-13,1.2269214308186587
B08B46LPFS,2026-03-14,1.154981702648817
B08B46LPFS,2026-03-15,1.2051915186618807
B08B46LPFS,2026-03-16,1.200140793682143
B08B46LPFS,2026-03-17,1.2056059660463865
B08B46LPFS,2026-03-18,1.1795161298683052
B08B46LPFS,2026-03-19,1.1247331979846005
B08B46LPFS,2026-03-20,1.0736285704349522
B08B46LPFS,2026-03-21,1.059356361710249
B08B46LPFS,2026-03-22,1.1319625899273695
B08B46LPFS,2026-03-23,1.0910426974952199
B08B46LPFS,2026-03-24,1.1246848279999813
B08B46LPFS,2026-03-25,1.1224828969810667
B08B46LPFS,2026-03-26,1.1355170054173158
B08B46LPFS,2026-03-27,1.0994530958866762
B08B46LPFS,2026-03-28,1.0704176339164797
B08B46LPFS,2026-03-29,1.159615179627963
B08B46LPFS,2026-03-30,1.16290006949148
B08B46LPFS,2026-03-31,1.1369001752588577
B08CBKC4B7,2026-03-02,0.38336431909724533
B08CBKC4B7,2026-03-03,0.49316911502811184
B08CBKC4B7,2026-03-04,0.4437829780092834
B08CBKC4B7,2026-03-05,0.4618208186076301
B08CBKC4B7,2026-03-06,0.47446786530612856
B08CBKC4B7,2026-03-07,0.4042033704612832
B08CBKC4B7,2026-03-08,0.4502031923202404
B08CBKC4B7,2026-03-09,0.41368379125153076
B08CBKC4B7,2026-03-10,0.3948592925860876
B08CBKC4B7,2026-03-11,0.34669169644354436
B08CBKC4B7,2026-03-12,0.3475310220953337
B08CBKC4B7,2026-03-13,0.39503382582070706
B08CBKC4B7,2026-03-14,0.31245496612959806
B08CBKC4B7,2026-03-15,0.32210990019282953
B08CBKC4B7,2026-03-16,0.35325570736300876
B08CBKC4B7,2026-03-17,0.331697699339338
B08CBKC4B7,2026-03-18,0.37790051008662084
B08CBKC4B7,2026-03-19,0.3275387731953587
B08CBKC4B7,2026-03-20,0.3389853130401441
B08CBKC4B7,2026-03-21,0.2968777948099783
B08CBKC4B7,2026-03-22,0.38277526702303794
B08CBKC4B7,2026-03-23,0.38461017294305905
B08CBKC4B7,2026-03-24,0.39929833268132725
B08CBKC4B7,2026-03-25,0.43836124352762873
B08CBKC4B7,2026-03-26,0.4617866913346077
B08CBKC4B7,2026-03-27,0.5073666926164482
B08CBKC4B7,2026-03-28,0.42366158489828376
B08CBKC4B7,2026-03-29,0.4003719895668193
B08CBKC4B7,2026-03-30,0.4021822095845855
B08CBKC4B7,2026-03-31,0.3660266749425022
B08CBL66JX,2026-03-02,1.4526267989454387
B08CBL66JX,2026-03-03,1.445256790170956
B08CBL66JX,2026-03-04,1.3028604816486116
B08CBL66JX,2026-03-05,1.3364639842319423
B08CBL66JX,2026-03-06,1.380361819945827
B08CBL66JX,2026-03-07,1.2801647783803307
B08CBL66JX,2026-03-08,1.285853913999903
B08CBL66JX,2026-03-09,1.2982206229841178
B08CBL66JX,2026-03-10,1.277233502394078
B08CBL66JX,2026-03-11,1.2860694295782171
B08CBL66JX,2026-03-12,1.294421223486513
B08CBL66JX,2026-03-13,1.3004891835260555
B08CBL66JX,2026-03-14,1.2958279100530101
B08CBL66JX,2026-03-15,1.2498425860108262
B08CBL66JX,2026-03-16,1.234344355104159
B08CBL66JX,2026-03-17,1.269461609297499
B08CBL66JX,2026-03-18,1.1746595878493977
B08CBL66JX,2026-03-19,1.2118540556065425
B08CBL66JX,2026-03-20,1.1732179219995977
B08CBL66JX,2026-03-21,1.1313111740325932
B08CBL66JX,2026-03-22,1.1612189923091985
B08CBL66JX,2026-03-23,1.1894643820945683
B08CBL66JX,2026-03-24,1.21042737584199
B08CBL66JX,2026-03-25,1.2308907735684065
B08CBL66JX,2026-03-26,1.27025902272051
B08CBL66JX,2026-03-27,1.2406319752413573
B08CBL66JX,2026-03-28,1.2532512927138801
B08CBL66JX,2026-03-29,1.2676662244946324
B08CBL66JX,2026-03-30,1.317982698021531
B08CBL66JX,2026-03-31,1.3302498344356672
B08CBL8YDB,2026-03-02,1.8899141539348965
B08CBL8YDB,2026-03-03,1.891966687821385
B08CBL8YDB,2026-03-04,1.6361115163378195
B08CBL8YDB,2026-03-05,1.77939388623311
B08CBL8YDB,2026-03-06,1.720518823985324
B08CBL8YDB,2026-03-07,1.6813837543831274
B08CBL8YDB,2026-03-08,1.625156526432765
B08CBL8YDB,2026-03-09,1.7777066304376563
B08CBL8YDB,2026-03-10,1.6975819815255442
B08CBL8YDB,2026-03-11,1.5993574299755644
B08CBL8YDB,2026-03-12,1.6621306700555134
B08CBL8YDB,2026-03-13,1.5318969000852327
B08CBL8YDB,2026-03-14,1.487031129290204
B08CBL8YDB,2026-03-15,1.482898782613429
B08CBL8YDB,2026-03-16,1.5198557041571072
B08CBL8YDB,2026-03-17,1.4670233018681935
B08CBL8YDB,2026-03-18,1.4782243088937759
B08CBL8YDB,2026-03-19,1.4481419624967047
B08CBL8YDB,2026-03-20,1.287595242468781
B08CBL8YDB,2026-03-21,1.3914484510226661
B08CBL8YDB,2026-03-22,1.4001792520362677
B08CBL8YDB,2026-03-23,1.533047139976278
B08CBL8YDB,2026-03-24,1.582170925301737
B08CBL8YDB,2026-03-25,1.715781226021475
B08CBL8YDB,2026-03-26,1.6129357719073665
B08CBL8YDB,2026-03-27,1.635306115669151
B08CBL8YDB,2026-03-28,1.6015899009447434
B08CBL8YDB,2026-03-29,1.5762732876177907
B08CBL8YDB,2026-03-30,1.7672032127447639
B08CBL8YDB,2026-03-31,1.7357538149849856
B08CBLQ7JM,2026-03-02,0.6296381707099162
B08CBLQ7JM,2026-03-03,0.6071740357946204
B08CBLQ7JM,2026-03-04,0.6175433833198495
B08CBLQ7JM,2026-03-05,0.5556007296037565
B08CBLQ7JM,2026-03-06,0.647337445783368
B08CBLQ7JM,2026-03-07,0.6845657852681278
B08CBLQ7JM,2026-03-08,0.6826458195375605
B08CBLQ7JM,2026-03-09,0.5800742027745586
B08CBLQ7JM,2026-03-10,0.5996356129670087
B08CBLQ7JM,2026-03-11,0.6021449250833601
B08CBLQ7JM,2026-03-12,0.5684357669461825
B08CBLQ7JM,2026-03-13,0.6096020575870135
B08CBLQ7JM,2026-03-14,0.594199487220154
B08CBLQ7JM,2026-03-15,0.6449608548136468
B08CBLQ7JM,2026-03-16,0.5868202037044207
B08CBLQ7JM,2026-03-17,0.609851539560654
B08CBLQ7JM,2026-03-18,0.6186393040630771
B08CBLQ7JM,2026-03-19,0.5709935342352079
B08CBLQ7JM,2026-03-20,0.5569901743895016
B08CBLQ7JM,2026-03-21,0.5345897632775337
B08CBLQ7JM,2026-03-22,0.628182601586877
B08CBLQ7JM,2026-03-23,0.5955718173827355
B08CBLQ7JM,2026-03-24,0.592787039417871
B08CBLQ7JM,2026-03-25,0.6645153540900687
B08CBLQ7JM,2026-03-26,0.5560491851438781
B08CBLQ7JM,2026-03-27,0.5386843532364696
B08CBLQ7JM,2026-03-28,0.5880075159289451
B08CBLQ7JM,2026-03-29,0.6365821381174673
B08CBLQ7JM,2026-03-30,0.6144105886990615
B08CBLQ7JM,2026-03-31,0.6932915767604896
B08CFX53TS,2026-03-02,0.7849487185121893
B08CFX53TS,2026-03-03,0.7870594266644915
B08CFX53TS,2026-03-04,0.7142398593814355
B08CFX53TS,2026-03-05,0.7505297707956794
B08CFX53TS,2026-03-06,0.6725658396104486
B08CFX53TS,2026-03-07,0.674386248752114
B08CFX53TS,2026-03-08,0.6348726226509157
B08CFX53TS,2026-03-09,0.6392637919070505
B08CFX53TS,2026-03-10,0.6794733158081278
B08CFX53TS,2026-03-11,0.636003260124444
B08CFX53TS,2026-03-12,0.7020586842891553
B08CFX53TS,2026-03-13,0.5903542911377856
B08CFX53TS,2026-03-14,0.6069593045313931
B08CFX53TS,2026-03-15,0.5770958533230061
B08CFX53TS,2026-03-16,0.5754369340032327
B08CFX53TS,2026-03-17,0.5827090308862061
B08CFX53TS,2026-03-18,0.5645697683355626
B08CFX53TS,2026-03-19,0.5757292368301812
B08CFX53TS,2026-03-20,0.5259683088518103
B08CFX53TS,2026-03-21,0.581233037793898
B08CFX53TS,2026-03-22,0.5436887611537169
B08CFX53TS,2026-03-23,0.5506317351056623
B08CFX53TS,2026-03-24,0.557072422664409
B08CFX53TS,2026-03-25,0.6208648395900841
B08CFX53TS,2026-03-26,0.6050893840814338
B08CFX53TS,2026-03-27,0.5694618052971212
B08CFX53TS,2026-03-28,0.6474592740714707
B08CFX53TS,2026-03-29,0.6198020765492052
B08CFX53TS,2026-03-30,0.5928922199719376
B08CFX53TS,2026-03-31,0.6565676132893251
B08CG4MY9X,2026-03-02,1.1707593258629223
B08CG4MY9X,2026-03-03,1.0563478498593082
B08CG4MY9X,2026-03-04,0.9704775141958477
B08CG4MY9X,2026-03-05,0.9567020996366117
B08CG4MY9X,2026-03-06,0.9684203923204869
B08CG4MY9X,2026-03-07,0.9843513372527914
B08CG4MY9X,2026-03-08,0.9168658983269121
B08CG4MY9X,2026-03-09,1.008316630464179
B08CG4MY9X,2026-03-10,1.0577087433940853
B08CG4MY9X,2026-03-11,0.9851552726633036
B08CG4MY9X,2026-03-12,0.8934911836982854
B08CG4MY9X,2026-03-13,0.9610108550593244
B08CG4MY9X,2026-03-14,0.9258334368954798
B08CG4MY9X,2026-03-15,0.8542692649000444
B08CG4MY9X,2026-03-16,0.9727476621542144
B08CG4MY9X,2026-03-17,0.9835260107888446
B08CG4MY9X,2026-03-18,0.8591210088819254
B08CG4MY9X,2026-03-19,0.8010524339959514
B08CG4MY9X,2026-03-20,0.8388456616004086
B08CG4MY9X,2026-03-21,0.821742432350182
B08CG4MY9X,2026-03-22,0.7546172651098305
B08CG4MY9X,2026-03-23,0.8619360103182058
B08CG4MY9X,2026-03-24,0.9317181739999343
B08CG4MY9X,2026-03-25,0.8963066926535314
B08CG4MY9X,2026-03-26,0.8771325773727743
B08CG4MY9X,2026-03-27,0.88761569967047
B08CG4MY9X,2026-03-28,0.8508044648051419
B08CG4MY9X,2026-03-29,0.8203563726576607
B08CG4MY9X,2026-03-30,0.9402338700047357
B08CG4MY9X,2026-03-31,0.9500170187702996
B08CG4TBJF,2026-03-02,2.008764011092765
B08CG4TBJF,2026-03-03,1.9118865088419719
B08CG4TBJF,2026-03-04,1.81185491202065
B08CG4TBJF,2026-03-05,1.7924206697907425
B08CG4TBJF,2026-03-06,1.6892130150101299
B08CG4TBJF,2026-03-07,1.7355940750339813
B08CG4TBJF,2026-03-08,1.7748366967612874
B08CG4TBJF,2026-03-09,1.6592092909546687
B08CG4TBJF,2026-03-10,1.6932615415954015
B08CG4TBJF,2026-03-11,1.74809821179827
B08CG4TBJF,2026-03-12,1.7282075067307494
B08CG4TBJF,2026-03-13,1.672234810152476
B08CG4TBJF,2026-03-14,1.6693243712042916
B08CG4TBJF,2026-03-15,1.6500479874722451
B08CG4TBJF,2026-03-16,1.5784790591275386
B08CG4TBJF,2026-03-17,1.5438639283728095
B08CG4TBJF,2026-03-18,1.4970572523256205
B08CG4TBJF,2026-03-19,1.5343210424133764
B08CG4TBJF,2026-03-20,1.4210549447655734
B08CG4TBJF,2026-03-21,1.4207483217766799
B08CG4TBJF,2026-03-22,1.3681547211647163
B08CG4TBJF,2026-03-23,1.480189765292278
B08CG4TBJF,2026-03-24,1.472948206210434
B08CG4TBJF,2026-03-25,1.4193929432701633
B08CG4TBJF,2026-03-26,1.5183439186539098
B08CG4TBJF,2026-03-27,1.3821289971368782
B08CG4TBJF,2026-03-28,1.4096765288613962
B08CG4TBJF,2026-03-29,1.4033330720779311
B08CG4TBJF,2026-03-30,1.5010438928491319
B08CG4TBJF,2026-03-31,1.457338724269826
B08CHLBHFW,2026-03-02,3.831603418881533
B08CHLBHFW,2026-03-03,3.77678375510468
B08CHLBHFW,2026-03-04,3.523159282836425
B08CHLBHFW,2026-03-05,3.4649125571040544
B08CHLBHFW,2026-03-06,3.380622143921127
B08CHLBHFW,2026-03-07,3.4911394315571838
B08CHLBHFW,2026-03-08,3.3497724159858318
B08CHLBHFW,2026-03-09,3.3790515866441586
B08CHLBHFW,2026-03-10,3.433058225979995
B08CHLBHFW,2026-03-11,3.3552530623751227
B08CHLBHFW,2026-03-12,3.3917848735450837
B08CHLBHFW,2026-03-13,3.355539746735691
B08CHLBHFW,2026-03-14,3.238724395514867
B08CHLBHFW,2026-03-15,3.1715370917693586
B08CHLBHFW,2026-03-16,3.1509851940751585
B08CHLBHFW,2026-03-17,3.146110692335562
B08CHLBHFW,2026-03-18,2.8994111441421753
B08CHLBHFW,2026-03-19,2.838149974205915
B08CHLBHFW,2026-03-20,2.7136446352816432
B08CHLBHFW,2026-03-21,2.693716104656763
B08CHLBHFW,2026-03-22,2.6022071157586857
B08CHLBHFW,2026-03-23,2.775078163979537
B08CHLBHFW,2026-03-24,2.8209579981169455
B08CHLBHFW,2026-03-25,2.857542294513746
B08CHLBHFW,2026-03-26,2.8131725614949272
B08CHLBHFW,2026-03-27,2.8671762570974906
B08CHLBHFW,2026-03-28,2.69253587512546
B08CHLBHFW,2026-03-29,2.5826662516431838
B08CHLBHFW,2026-03-30,2.7433829484615377
B08CHLBHFW,2026-03-31,2.795238439137532
B08CHLWWFS,2026-03-02,3.7697870451936866
B08CHLWWFS,2026-03-03,3.432545040500687
B08CHLWWFS,2026-03-04,3.3452424941935432
B08CHLWWFS,2026-03-05,3.4509598675552007
B08CHLWWFS,2026-03-06,3.277613056170717
B08CHLWWFS,2026-03-07,3.279548729012673
B08CHLWWFS,2026-03-08,3.28604546925168
B08CHLWWFS,2026-03-09,3.3436107233783754
B08CHLWWFS,2026-03-10,3.237853680822711
B08CHLWWFS,2026-03-11,3.2739924324998158
B08CHLWWFS,2026-03-12,3.213525709542094
B08CHLWWFS,2026-03-13,3.0522604346948126
B08CHLWWFS,2026-03-14,3.065825703273248
B08CHLWWFS,2026-03-15,2.9681779958960868
B08CHLWWFS,2026-03-16,2.956741221534847
B08CHLWWFS,2026-03-17,2.8526805441428023
B08CHLWWFS,2026-03-18,2.6781675937053926
B08CHLWWFS,2026-03-19,2.6802715394201946
B08CHLWWFS,2026-03-20,2.623626436294047
B08CHLWWFS,2026-03-21,2.676329545775187
B08CHLWWFS,2026-03-22,2.5199598454514245
B08CHLWWFS,2026-03-23,2.6104872174117353
B08CHLWWFS,2026-03-24,2.6242666287554366
B08CHLWWFS,2026-03-25,2.5872182207920926
B08CHLWWFS,2026-03-26,2.603538437050656
B08CHLWWFS,2026-03-27,2.409493934332548
B08CHLWWFS,2026-03-28,2.415071277675058
B08CHLWWFS,2026-03-29,2.528141080762595
B08CHLWWFS,2026-03-30,2.5019371677383857
B08CHLWWFS,2026-03-31,2.403326912403327
B08CHMJBX6,2026-03-02,0.6427923207565432
B08CHMJBX6,2026-03-03,0.6127671785786661
B08CHMJBX6,2026-03-04,0.6065307459286998
B08CHMJBX6,2026-03-05,0.5564746316515149
B08CHMJBX6,2026-03-06,0.5318423880921488
B08CHMJBX6,2026-03-07,0.5971954025473563
B08CHMJBX6,2026-03-08,0.6201494824367451
B08CHMJBX6,2026-03-09,0.5859190684046104
B08CHMJBX6,2026-03-10,0.59140504202107
B08CHMJBX6,2026-03-11,0.5443951913019246
B08CHMJBX6,2026-03-12,0.5321478416626811
B08CHMJBX6,2026-03-13,0.52730788298396
B08CHMJBX6,2026-03-14,0.5474897687713789
B08CHMJBX6,2026-03-15,0.5811376423433198
B08CHMJBX6,2026-03-16,0.5282645046178057
B08CHMJBX6,2026-03-17,0.5117240334195023
B08CHMJBX6,2026-03-18,0.4991325208118257
B08CHMJBX6,2026-03-19,0.488643041757791
B08CHMJBX6,2026-03-20,0.4561248550182781
B08CHMJBX6,2026-03-21,0.4973996782666645
B08CHMJBX6,2026-03-22,0.5386794975866577
B08CHMJBX6,2026-03-23,0.56894754653487
B08CHMJBX6,2026-03-24,0.6009610964034195
B08CHMJBX6,2026-03-25,0.608877777339722
B08CHMJBX6,2026-03-26,0.5602956286539337
B08CHMJBX6,2026-03-27,0.5738369013622816
B08CHMJBX6,2026-03-28,0.5515771495916457
B08CHMJBX6,2026-03-29,0.6075564035819553
B08CHMJBX6,2026-03-30,0.5441069144437363
B08CHMJBX6,2026-03-31,0.5832635594482013
B08CHN278L,2026-03-02,3.7485523159632135
B08CHN278L,2026-03-03,4.028421468040631
B08CHN278L,2026-03-04,3.869726225331484
B08CHN278L,2026-03-05,3.935493355243298
B08CHN278L,2026-03-06,3.8618829387803872
B08CHN278L,2026-03-07,3.9424842541056764
B08CHN278L,2026-03-08,3.8390474572826756
B08CHN278L,2026-03-09,3.8230604126534162
B08CHN278L,2026-03-10,3.884148878871956
B08CHN278L,2026-03-11,3.785177322532011
B08CHN278L,2026-03-12,3.795392177986193
B08CHN278L,2026-03-13,3.7966420764716697
B08CHN278L,2026-03-14,3.599631045383188
B08CHN278L,2026-03-15,3.607820743375599
B08CHN278L,2026-03-16,3.561827101616216
B08CHN278L,2026-03-17,3.5062086558281047
B08CHN278L,2026-03-18,3.3640033930053406
B08CHN278L,2026-03-19,3.2072443519852074
B08CHN278L,2026-03-20,3.0545086759009616
B08CHN278L,2026-03-21,3.0380434308812636
B08CHN278L,2026-03-22,3.0893977675897095
B08CHN278L,2026-03-23,3.233514349464228
B08CHN278L,2026-03-24,3.539548057822645
B08CHN278L,2026-03-25,3.5252846530603485
B08CHN278L,2026-03-26,3.478209910121273
B08CHN278L,2026-03-27,3.334787773194473
B08CHN278L,2026-03-28,3.1183486890522025
B08CHN278L,2026-03-29,3.1185203248867444
B08CHN278L,2026-03-30,3.24719068665956
B08CHN278L,2026-03-31,3.201705753174792
B08CNNXWHF,2026-03-02,9.924973635843324
B08CNNXWHF,2026-03-03,9.592130738662336
B08CNNXWHF,2026-03-04,9.24804568856366
B08CNNXWHF,2026-03-05,9.444241650639492
B08CNNXWHF,2026-03-06,9.331727251810689
B08CNNXWHF,2026-03-07,9.824077622174011
